id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade
0.025773195876288568,0.005341246290801187,0.005938242280285036,0.033136603640622,0.03313730299296235,0.0,0.05488621151271753,0.05633802816901409,0.1092896174863388,0.07696186362337597,0.630769230769231,0.9719387755102038,0,1,0.30000000000000004,0.45248211786362835,0.010923940786115364,0.4027998268148362,0.40342451451242434,0.08102345415778253,0.6153183238177313,1.0,0.07046509518877074,0.48238395092913844,1.0,0.43748020754671024,0.3184477379095164,0.4385844356639753,0.7388172223152958,0.0,0.22780930760499432,0.5773809523809523
0.028350515463918313,0.02314540059347181,0.12232779097387174,0.2569704811697878,0.25700520186913944,0.0,0.07407407407407407,0.107981220657277,0.12568306010928962,0.09852597609963527,0.630769230769231,0.23469387755102034,0,1,0.0,0.3207723098872216,0.05696784073506891,0.6855246067253572,0.9105241177698894,0.1705756929637527,0.18065280620489066,0.28752302025782683,0.45722699272281264,0.11781683571070668,0.0,0.9290882073518306,0.9467628705148207,0.8173423810341865,0.5260512648684872,0.0,1.0,0.17261904761904762
0.030927835051546282,0.44688427299703265,0.4821852731591449,0.03256242830519084,0.03258286793193995,0.0,0.9999999999999999,0.107981220657277,0.12568306010928962,0.09852597609963527,0.6461538461538463,0.818877551020408,0,1,0.0,0.20282133505204344,0.9449719244512506,0.8789147063068264,0.6485696387554813,0.8464818763326227,0.22223419153290963,0.4450966850828729,0.45722699272281264,0.7065946136531437,1.0,0.742929526686317,0.7435159906396257,0.7315323827521045,0.34545149941363723,0.0,1.0,0.7261904761904762
0.03350515463917603,0.02433234421364985,0.12232779097387174,0.7125308647001592,0.7125413358850011,0.0,0.07407407407407407,0.107981220657277,0.7540983606557377,0.09852597609963527,0.40000000000000013,0.13265306122448983,0,1,0.0,0.6618524165664436,0.061664114344053084,0.5088757396449706,0.34213823345166006,0.1705756929637527,0.6029300872562748,0.3789134438305708,0.4543800971404357,0.9489304185585471,0.0,0.8556429806825655,0.9443252730109205,0.6464524995705205,0.5260512648684872,0.0,1.0,0.24404761904761904
0.036082474226803996,0.02314540059347181,0.11401425178147269,0.1749287955962948,0.17493968328853274,0.0,0.07407407407407407,0.971830985915493,0.6338797814207651,0.09852597609963527,0.41538461538461546,0.12755102040816313,0,1,0.0,0.48831182581604793,0.058703420112302195,0.47784673113003323,0.36448110252662347,0.1705756929637527,0.7525584401594312,0.46880755064456714,0.2827954376695713,0.4050519760878735,0.0,0.8501863535602056,0.9291146645865834,0.6434890912214396,0.5260512648684872,0.0,1.0,0.26190476190476186
0.03865979381443374,0.7875370919881305,0.7862232779097388,0.5067550112034512,0.5067533990298989,0.0,0.02365015618027666,0.04225352112676056,0.07103825136612021,0.03262909614490367,0.36923076923076925,0.12244897959183687,0,1,0.0,0.33166174143928895,0.033180193976518634,0.22340886130754795,0.3287742743787847,0.04690831556503199,0.41236669180221913,1.0,0.45722699272281264,0.4050519760878735,1.0,0.35063701249665047,0.19403276131045244,0.36295310084177973,0.8586027810353494,0.0,0.06390465380249719,0.6071428571428571
0.04123711340206171,0.18456973293768544,0.18705463182897863,0.15032413641142636,0.15033061305663725,0.0,0.16733601070950468,0.1455399061032864,0.24043715846994534,0.20551736502120554,0.4923076923076921,0.1479591836734695,0,1,0.6,0.4617171228353918,0.4655436447166922,0.34968970991485065,0.23439131342660266,0.15565031982942434,0.31444576106862004,1.0,0.45722699272281264,0.10625366638547304,1.0,0.5542617719422182,0.37938767550702024,0.580742140525683,0.5260512648684872,0.0,0.8069239500567537,0.35119047619047616
0.043814432989691454,0.944213649851632,0.9501187648456058,0.3574173608216999,0.32168139649533867,0.0,0.03346720214190094,0.07511737089201878,0.0546448087431694,0.05086530973550488,0.5230769230769232,0.8775510204081631,1,0,0.29000000000000004,0.6738791608551093,0.05196528841245533,0.26785972001731856,0.3243892253079975,0.18763326226012797,0.9401055693202629,0.47674953959484345,0.8866538262401065,0.4050519760878735,0.0,0.3862268885045431,0.453149375975039,0.2049476035045525,0.5260512648684872,0.0,0.10136208853575485,0.6666666666666666
0.04639175257731942,0.027893175074183974,0.10332541567695962,0.06459065394548764,0.06459871682950985,0.0,0.07407407407407407,0.9107981220657277,0.5519125683060109,0.09852597609963527,0.40000000000000013,0.1428571428571428,0,1,0.0,0.2755012804537411,0.07044410413476264,0.563717708182999,0.3503863019419503,0.1705756929637527,0.6647635462673704,0.42449355432780844,0.45722699272281264,0.11308245801766655,0.0,0.7983240359552751,0.8918194227769113,0.6041058237416251,0.5260512648684872,0.0,1.0,0.23809523809523808
0.04896907216494917,0.7548961424332344,0.7583135391923991,0.47998220475926456,0.47998037887136064,0.0,0.052655064703257475,0.07042253521126761,0.06557377049180327,0.07057498697413316,0.4923076923076921,0.13775510204081653,1,0,0.6,0.4273701103273556,0.11260847371107707,0.3325155145042575,1.0,0.17270788912579957,0.7465259075729829,1.0,0.5290698917269758,0.6149237407782616,0.5,0.43316849772234545,0.39630460218408736,0.34912386187940214,0.5260512648684872,0.0,0.1956867196367764,0.494047619047619
0.051546391752577136,0.12700296735905045,0.14192399049881238,0.37733855544197065,0.37733734967703597,0.0,0.09236947791164658,0.3004694835680751,0.2459016393442623,0.15007479368707666,0.6615384615384616,0.1428571428571428,0,1,0.0,0.184023395879962,0.3207759060745278,0.7480155866647424,0.4304656504489456,0.4840085287846482,0.46138101906711193,0.22433241252302025,0.6638512274972669,0.6122225701520667,0.0,0.4918515992302258,0.593554992199688,0.37583748496821845,0.5260512648684872,0.0,0.7540295119182747,0.7023809523809523
0.05412371134020688,0.07299703264094955,0.08016627078384798,0.21349847474652517,0.2135078343870149,0.0,0.25479696564033916,0.30516431924882625,0.3333333333333333,0.3347787843644777,0.40000000000000013,0.12244897959183687,1,0,0.30000000000000004,0.37729011382714384,0.18550280755487492,0.631981526915861,0.3223011067028607,0.28358208955223885,0.24431756975115804,0.9072283609576428,0.401412268018332,0.06407336390754366,1.0,0.5985725073688826,0.48751950078003126,0.6248496821851915,0.8689897805327527,0.0,0.9958002270147559,0.5357142857142857
0.05670103092783485,0.018397626112759642,0.02494061757719715,0.585286010626315,0.5853161316175044,0.0,0.610887996430165,0.5258215962441315,0.7814207650273224,0.8412917177896925,0.4923076923076921,0.12755102040816313,1,0,0.30000000000000004,0.4889977673619036,0.046656457376212344,0.6290951075191226,0.09469617874295261,0.26652452025586354,0.10233760637724872,0.9920580110497237,0.4830365400871362,0.2955156029971005,1.0,0.6908479695987917,0.4766478159126365,0.7963837828551795,0.5260512648684872,0.0,1.0,0.5059523809523809
0.059278350515464595,0.042136498516320474,0.04631828978622328,0.27385918121659536,0.2738672326658234,0.0,0.19812583668005354,0.19248826291079812,0.2786885245901639,0.26881467412922777,0.41538461538461546,0.005102040816326703,0,1,0.0,0.22584386383262559,0.11087289433384379,0.5321114157887142,0.2571518062225935,0.21321961620469085,0.2985026392330066,1.0,0.45722699272281264,0.983530348704773,1.0,0.5720445299749093,0.42662831513260535,0.607713451297028,0.9735299045066177,0.0,0.9549375709421113,0.5714285714285714
0.06185567010309434,0.9554896142433235,0.9560570071258908,0.477426914783448,0.477424105069762,0.0,0.024096385542168676,0.046948356807511735,0.04371584699453552,0.02478556341776336,0.01538461538461533,0.8928571428571428,1,0,0.6,0.3668236922717969,0.046860643185298624,0.23481021792466444,0.8840050114846525,0.07036247334754797,0.6409565873101367,1.0,0.45722699272281264,0.09684645876439499,1.0,0.3525370880124723,0.29353549141965685,0.28053599037965987,0.5260512648684872,0.0,0.06617480136208856,0.4226190476190476
0.06443298969072231,0.025519287833827894,0.12232779097387174,0.28500859535788986,0.2850464891454593,0.0,0.07407407407407407,0.107981220657277,0.12568306010928962,0.09852597609963527,0.6461538461538463,0.23979591836734704,0,1,0.0,0.516863526722684,0.06268504338948443,0.6270746139414057,0.9878889120902067,0.1705756929637527,0.1515673812345147,0.24482044198895023,0.2994509616187959,0.0488592855513284,1.0,0.9437528927431732,0.9418876755070203,0.8319017350970624,0.5260512648684872,0.0,1.0,0.1607142857142857
0.06701030927835205,0.4148367952522255,0.4156769596199525,0.019013420207270634,0.019011669537951043,0.0,0.024542614904060688,0.04225352112676056,0.06010928961748634,0.05805334722759131,0.41538461538461546,0.11989795918367374,0,1,0.30000000000000004,0.4848337920993271,0.9733537519142419,0.5263385769952376,0.8101900187930676,0.10874200426439234,0.8041581385328019,0.9041206261510129,0.06529969774362035,0.4050519760878735,1.0,0.35441280358578353,0.3184477379095164,0.31798660024050857,0.08611157647847212,0.0,0.09772985244040863,0.5535714285714285
0.06958762886598002,0.014243323442136498,0.02137767220902613,0.47983020991327163,0.4798306049140662,0.0,0.10620258813029897,0.107981220657277,0.11475409836065573,0.1649887109153963,0.6153846153846156,0.12755102040816313,1,0,0.7999999999999999,0.2193219450755647,0.03614088820826952,0.5700678308558235,0.9050950093965339,0.28358208955223885,0.7845524076268449,1.0,0.45722699272281264,0.4050519760878735,1.0,0.5064919246790577,0.48751950078003126,0.4472599209757774,0.5260512648684872,0.0,0.6761634506242906,0.6369047619047619
0.07216494845360977,0.94540059347181,0.9501187648456058,0.4231178732367919,0.42313807777092916,0.0,0.41276215975011155,0.29577464788732394,0.5573770491803278,0.5000700315422065,0.41538461538461546,1.0000000000000004,0,1,0.5,0.45208996551087466,0.1082184788157223,0.4828979650743253,0.10952182083942369,0.15565031982942434,0.171388559732845,0.9888351749539595,0.37267025407396637,0.01704156680796971,1.0,0.6494604272733916,0.42662831513260535,0.733379144476894,0.5260512648684872,0.0,0.9996594778660612,0.40476190476190477
0.07474226804123774,0.042729970326409496,0.081353919239905,0.021914399759769183,0.02194694300743145,0.0,0.07407407407407407,0.107981220657277,0.12568306010928962,0.09852597609963527,0.1384615384615384,0.1428571428571428,0,1,0.30000000000000004,0.48020075021964936,0.1079122001020929,0.5459662288930582,0.46408435999164765,0.1705756929637527,0.26026069158677156,0.6672421731123388,0.9525777523359334,0.8628019277407942,1.0,0.8497478745950159,0.7616517160686428,0.8053169558495104,0.6414809850896297,0.0,1.0,0.4107142857142857
0.07731958762886748,0.3115727002967359,0.32957244655581946,0.2579406820373922,0.2579378963643173,0.0,0.07496653279785809,0.1971830985915493,0.07650273224043715,0.1180507700668381,0.5230769230769232,0.9719387755102038,0,1,0.30000000000000004,0.41169098554752803,0.6354262378764675,0.5502958579881658,0.17571518062225935,0.44776119402985076,0.8530647420015082,0.46282228360957645,0.45722699272281264,0.4050519760878735,0.0,0.4700007307982753,0.623439937597504,0.25858958941762583,0.5260512648684872,0.0,0.43575482406356414,0.7023809523809523
0.07989690721649545,0.021958456973293766,0.12173396674584323,0.38418547911316925,0.38419684887437583,0.0,0.07407407407407407,0.107981220657277,0.8306010928961749,0.09852597609963527,0.36923076923076925,0.12755102040816313,0,1,0.0,0.5608530606265091,0.0557427258805513,0.5857988165680473,0.34746293589475885,0.1705756929637527,0.5698588818269956,0.34553406998158376,0.45722699272281264,0.8470035941328036,0.0,0.8506735524104162,0.9479816692667707,0.6521645765332417,0.5260512648684872,0.0,1.0,0.22619047619047616
0.0824742268041252,0.9252225519287833,0.9293349168646081,0.407059222965829,0.4070577337892514,0.0,0.05042391789379741,0.07981220657276995,0.07103825136612021,0.05979573199769176,0.27692307692307705,0.989795918367347,1,0,0.19999999999999996,0.3056838251058963,0.14589076059213885,0.5106075912830135,1.0,0.14498933901918978,0.7164709684369277,1.0,0.45722699272281264,0.6648738677338922,0.5,0.4286619083578963,0.4120027301092044,0.36295310084177973,0.5260512648684872,0.0,0.2395005675368899,0.4226190476190476
0.08505154639175316,0.6545994065281899,0.661520190023753,0.3574173608216999,0.32168139649533867,0.0,0.12806782686300758,0.25821596244131456,0.17486338797814208,0.18730356152411046,0.5230769230769232,0.1530612244897962,1,0,0.4,0.4579736768679561,0.36477794793261864,0.5130610477702411,0.7189392357485906,0.26439232409381663,0.28180545082408703,0.7558701657458564,0.45722699272281264,0.14402192279143905,1.0,0.52615039828506,0.4766478159126365,0.47844013056175916,0.23253476294186637,0.0,0.7527809307604995,0.5892857142857143
0.08762886597938291,0.3839762611275964,0.3913301662707839,0.5313303077476165,0.5313269380429305,0.0,0.02677376171352075,0.10328638497652583,0.07650273224043715,0.03078026343064916,0.1384615384615384,0.16326530612244916,1,0,0.4,0.21817154549139348,0.964267483409903,0.7181411459085006,0.3213614533305492,0.279317697228145,0.8204244317569752,0.38616482504604044,0.31167343942838843,0.4050519760878735,0.0,0.36330418260212904,0.48751950078003126,0.23367978010651091,0.5260512648684872,0.0,0.15232690124858114,0.4880952380952381
0.09020618556701088,0.4356083086053412,0.43883610451306415,0.9798934999749553,0.9798922910579271,0.0,0.07809013833110218,0.07511737089201878,0.09289617486338797,0.10748441097870481,0.40000000000000013,0.9183673469387759,0,1,0.0,0.1519885032669512,0.899642674834099,0.26569490546976476,0.7099603257465025,0.13432835820895522,0.7007432941936873,1.0,0.45722699272281264,0.4050519760878735,1.0,0.4742880806801296,0.39630460218408736,0.40985225906201694,0.24694253643826442,0.0,0.30556186152099885,0.5416666666666666
0.09278350515464062,0.03857566765578635,0.04275534441805226,0.3332427779624252,0.33324680823554426,0.0,0.17313699241410085,0.13145539906103287,0.1912568306010929,0.2152601531729891,0.27692307692307705,0.13265306122448983,1,0,0.30000000000000004,0.5139986534296132,0.09770290964777946,0.3150526771539905,0.3910002088118606,0.20255863539445632,0.46138101906711193,1.0,0.45722699272281264,0.4050519760878735,1.0,0.5578670434337775,0.42662831513260535,0.5391255797972857,0.7587535600603117,0.0,0.8069239500567537,0.47619047619047616
0.09536082474226859,0.7163204747774481,0.7250593824228029,0.35273488323662167,0.3527351882932529,0.0,0.13029897367246765,0.3145539906103286,0.2185792349726776,0.19837975023950788,0.4307692307692308,0.7551020408163267,0,1,0.0,0.3984030122526524,0.47544665645737616,0.4388800692740655,0.9525997076633954,0.2601279317697228,0.26618550037703326,0.43853591160220995,0.45722699272281264,0.7949717736359908,0.0,0.5279530340308397,0.5077028081123246,0.4385844356639753,0.5260512648684872,0.0,0.708967082860386,0.6904761904761905
0.09793814432989834,0.4326409495548961,0.4358669833729216,0.20307991893937208,0.20307966839503014,0.0,0.06514948683623381,0.08920187793427231,0.09836065573770492,0.08690074009333804,0.2615384615384615,0.8163265306122454,1,0,0.30000000000000004,0.3248398713793882,0.9154670750382848,0.4445085870977053,0.7099603257465025,0.13859275053304906,0.5896800603253258,0.9394567219152854,0.45722699272281264,0.3395976057433545,1.0,0.45536040534944344,0.39630460218408736,0.40985225906201694,0.24694253643826442,0.0,0.30556186152099885,0.5714285714285714
0.1005154639175263,0.7999999999999999,0.8028503562945368,0.16128207652595053,0.1612806438256858,0.0,0.046407853636769296,0.06572769953051644,0.07103825136612021,0.05547618647438807,0.36923076923076925,0.9948979591836733,1,0,0.4,0.23337789764107233,0.40449208779989787,0.37667773127435417,0.9197118396324913,0.1194029850746269,0.730690509533556,0.9178176795580111,0.6669424928052341,0.4050519760878735,1.0,0.4200384887091666,0.37938767550702024,0.34912386187940214,0.5260512648684872,0.0,0.17582292849035183,0.4345238095238095
0.10309278350515605,0.0,0.0023752969121140144,0.10405725073400433,0.10406057678024977,0.0,0.13476126729138777,0.07511737089201878,0.16939890710382513,0.1898807222773137,0.5076923076923079,0.9719387755102038,0,1,0.30000000000000004,0.5209940367251098,0.0,0.214749603117333,0.34746293589475885,0.1194029850746269,0.6409565873101367,1.0,0.5097822019654066,0.1320952830022097,1.0,0.5315095856373778,0.37938767550702024,0.5171362308881636,0.8286145082928464,0.0,0.583427922814983,0.5357142857142857
0.10567010309278402,0.1976261127596439,0.20071258907363423,0.3574173608216999,0.32168139649533867,0.0,0.02186523873270861,0.05633802816901409,0.03278688524590164,0.0372679855006695,0.753846153846154,0.8775510204081631,1,0,0.29000000000000004,0.16606509748523554,0.4120469627360898,0.41376822052244194,0.4377740655669242,0.13646055437100216,0.9230852095227835,0.8355202578268877,0.45722699272281264,0.1930397558951838,0.0,0.3426469513531948,0.39630460218408736,0.2049476035045525,0.5260512648684872,0.0,0.07287173666288307,0.7142857142857142
0.10824742268041376,0.887240356083086,0.9216152019002376,0.028264872732692143,0.028269279264030018,0.0,0.4462293618920125,0.4460093896713615,0.3442622950819672,0.555803934091915,0.24615384615384617,0.8341836734693877,0,1,0.30000000000000004,0.5461912246030075,0.091271056661562,0.7393563284745274,0.5341407391939863,0.816631130063966,0.6446191963804805,0.4964318600368324,0.45722699272281264,0.4050519760878735,0.0,0.6576940878419527,0.7370807332293292,0.5391255797972857,0.5260512648684872,0.0,1.0,0.5178571428571428
0.11082474226804173,0.030267062314540058,0.03147268408551069,0.14228124030755268,0.1422832854731105,0.0,0.06113342257920571,0.08920187793427231,0.14207650273224043,0.04472494411482932,0.41538461538461546,0.12755102040816313,1,0,0.30000000000000004,0.46382749356914055,0.07677386421643695,0.6143743685957571,0.3426602631029443,0.12579957356076762,0.43574275557470643,1.0,0.45014526938635113,0.16008363434105236,1.0,0.44871014104406703,0.34077613104524185,0.48548359388421236,0.8363209917909198,0.0,0.3717366628830874,0.23809523809523808
0.11340206185567148,0.02433234421364985,0.11223277909738717,0.48126478464477,0.4813009558391363,0.0,0.07407407407407407,0.107981220657277,0.12568306010928962,0.09852597609963527,0.630769230769231,0.23979591836734704,0,1,0.0,0.17369880171966437,0.059826442062276664,0.7252128734305097,0.9311964919607435,0.1705756929637527,0.13260799310567706,0.29293278084714547,0.5186133556466851,0.6228815807021807,1.0,0.9150325205232515,0.9224356474258971,0.8253306991925787,0.5260512648684872,0.0,1.0,0.23809523809523808
0.11597938144329945,0.07299703264094955,0.07363420427553444,0.19148389656553336,0.19148341358289406,0.0,0.033913431503792946,0.061032863849765265,0.08743169398907104,0.06236729022751848,0.8769230769230771,0.897959183673469,1,0,0.30000000000000004,0.414423254272582,0.1515058703420112,0.621590417087603,0.5086656922113176,0.08315565031982944,0.5691048152536895,1.0,0.45722699272281264,0.18971470688492503,1.0,0.3875910452851331,0.3184477379095164,0.39920116818416074,0.5699447143575138,0.0,0.17128263337116909,0.7678571428571428
0.11855670103092919,0.9275964391691395,0.9328978622327792,0.04045900469530832,0.04045944826925952,0.0,0.07675145024542614,0.13145539906103287,0.14207650273224043,0.11327742015003557,0.41538461538461546,0.9846938775510208,0,1,0.30000000000000004,0.7986337662271398,0.13639612046962735,0.5726656083128879,0.7911881394863229,0.1705756929637527,0.4972530431972423,0.7015423572744015,0.45722699272281264,0.3869874265422169,1.0,0.47248544493434996,0.44027886115444625,0.4294794708812919,0.11660244597084946,0.0,0.4660612939841089,0.6309523809523809
0.12113402061855716,0.5341246290801187,0.5391923990498813,0.16887318275480295,0.1688700134771887,0.0,0.022757697456492636,0.07042253521126761,0.03825136612021858,0.0361194682084811,0.6615384615384616,0.9846938775510208,1,0,0.30000000000000004,0.5760646873780148,0.9364982133741704,0.560542646846587,0.34746293589475885,0.1705756929637527,0.9366584078422924,0.7122467771639043,0.5947577193635294,0.5027773785124839,0.0,0.34671506175245426,0.44027886115444625,0.2049476035045525,0.5260512648684872,0.0,0.09398410896708287,0.6547619047619048
0.1237113402061869,0.02433234421364985,0.12232779097387174,0.6311011064287158,0.6311111845861623,0.0,0.07407407407407407,0.107981220657277,0.7103825136612022,0.09852597609963527,0.41538461538461546,0.13265306122448983,0,1,0.0,0.2694205861612621,0.061664114344053084,0.5399047481599076,0.3301315514721236,0.1705756929637527,0.6928794570720672,0.39376151012891336,0.45722699272281264,0.08657117680502302,0.0,0.8483593578719153,0.9443252730109205,0.6405256828723588,0.5260512648684872,0.0,1.0,0.27976190476190477
0.12628865979381487,0.27418397626112756,0.2838479809976247,0.3002742075849869,0.30027778504303465,0.0,0.21909861668897812,0.2535211267605634,0.20218579234972678,0.3341961219333187,0.630769230769231,0.12244897959183687,1,0,0.30000000000000004,0.5042141547838351,0.6966819806023481,0.4853514215615529,0.6929421591146377,0.3454157782515992,0.3844662285898955,0.8787983425414365,0.45722699272281264,0.6266866366296036,1.0,0.5826654649095028,0.5261310452418098,0.5284744889194297,0.27425029318143745,0.0,0.9642451759364359,0.625
0.12886597938144462,0.013649851632047478,0.014251781472684086,0.42908638513569364,0.4290895569306356,0.0,0.07496653279785809,0.12206572769953053,0.17486338797814208,0.08925940243485667,0.1384615384615384,0.06887755102040805,0,1,0.0,0.1800641390548602,0.03522205206738132,0.5312454899696927,0.24065566924201295,0.11300639658848616,0.26898631907788434,1.0,0.45722699272281264,0.9923785245492255,1.0,0.4700007307982753,0.3184477379095164,0.5228912557979729,1.0,0.0,0.4225879682179342,0.5
0.1314432989690726,0.9370919881305637,0.9453681710213777,0.04412908803832639,0.044137422910826014,0.0,0.22623828647925034,0.30985915492957744,0.30601092896174864,0.30025603531830736,0.36923076923076925,0.9846938775510208,0,1,0.30000000000000004,0.1868430117611545,0.11107708014293005,0.6846586809063359,0.3775318438087284,0.232409381663113,0.2554131207583756,0.8990561694290975,0.38019775856248805,0.4050519760878735,1.0,0.5860271369759568,0.4978549141965679,0.607713451297028,0.7801976880549506,0.0,0.994211123723042,0.29166666666666663
0.13402061855670233,0.2344213649851632,0.258313539192399,0.555063464016824,0.5550600650320002,0.0,0.09995537706381079,0.22535211267605634,0.09289617486338797,0.14338538077550128,0.40000000000000013,0.13775510204081653,0,1,0.0,0.3850473863270679,0.5930576824910668,0.3866358781931015,0.1081645437460848,0.7206823027718551,0.9569104815253688,0.2966160220994475,0.5823682018658788,0.08544022420363999,0.0,0.5001339796838079,0.6728744149765992,0.23367978010651091,0.5260512648684872,0.0,0.4960272417707152,0.6309523809523809
